06/09/2010, 25022661, 339 Ohlones St, http://www.zillow.com/homedetails/339-Ohlones-St-Fremont-CA-94539/25022661_zpid/, 984000, 1389612, 4, 2.5, 1776, 5022, 1953
None, 25022662, 345 Ohlones St, http://www.zillow.com/homedetails/345-Ohlones-St-Fremont-CA-94539/25022662_zpid/, None, 1087237, 3, 1.0, 1008, 5022, 1953
08/15/1994, 25022663, 351 Ohlones St, http://www.zillow.com/homedetails/351-Ohlones-St-Fremont-CA-94539/25022663_zpid/, 225000, 1265901, 4, 2.0, 1389, 5022, 1953
None, 25022664, 357 Ohlones St, http://www.zillow.com/homedetails/357-Ohlones-St-Fremont-CA-94539/25022664_zpid/, None, 1150281, 3, 2.0, 1325, 5022, 1953
09/28/2001, 25022665, 407 Ohlones St, http://www.zillow.com/homedetails/407-Ohlones-St-Fremont-CA-94539/25022665_zpid/, 376000, 1089419, 3, 1.0, 1008, 5022, 1953
None, 25022666, 413 Ohlones St, http://www.zillow.com/homedetails/413-Ohlones-St-Fremont-CA-94539/25022666_zpid/, None, 1026853, 3, 1.0, 1062, 5022, 1953
10/14/1988, 25022667, 419 Ohlones St, http://www.zillow.com/homedetails/419-Ohlones-St-Fremont-CA-94539/25022667_zpid/, 166000, 1565786, 4, 3.0, 2386, 5022, 1953
12/30/1998, 25022668, 425 Ohlones St, http://www.zillow.com/homedetails/425-Ohlones-St-Fremont-CA-94539/25022668_zpid/, 318000, 1387286, 4, 3.0, 1711, 5022, 1953
05/08/2003, 25022669, 431 Ohlones St, http://www.zillow.com/homedetails/431-Ohlones-St-Fremont-CA-94539/25022669_zpid/, 920000, 1855297, 5, 3.0, 3099, 5859, 1953
05/01/2017, 25022670, 430 Ohlones St, http://www.zillow.com/homedetails/430-Ohlones-St-Fremont-CA-94539/25022670_zpid/, 1020000, 1095602, 3, 1.0, 1008, 5858, 1953
None, 25022671, 424 Ohlones St, http://www.zillow.com/homedetails/424-Ohlones-St-Fremont-CA-94539/25022671_zpid/, None, 1088349, 3, 1.0, 1008, 5022, 1953
08/18/2010, 25022672, 418 Ohlones St, http://www.zillow.com/homedetails/418-Ohlones-St-Fremont-CA-94539/25022672_zpid/, 670000, 1021136, 3, 1.0, 1008, 5022, 1953
07/25/2017, 25022673, 412 Ohlones St, http://www.zillow.com/homedetails/412-Ohlones-St-Fremont-CA-94539/25022673_zpid/, 1475000, 1503701, 4, 4.0, 2399, 5227, 1953
None, 25022674, 406 Ohlones St, http://www.zillow.com/homedetails/406-Ohlones-St-Fremont-CA-94539/25022674_zpid/, None, 1186023, 4, 2.0, 1266, 5022, 1953
None, 25022675, 358 Ohlones St, http://www.zillow.com/homedetails/358-Ohlones-St-Fremont-CA-94539/25022675_zpid/, None, 1088888, 3, 1.0, 1008, 5022, 1953
04/07/2010, 25022676, 352 Ohlones St, http://www.zillow.com/homedetails/352-Ohlones-St-Fremont-CA-94539/25022676_zpid/, 930000, 1342364, 4, 3.0, 1717, 5022, 1953
04/27/2007, 25022677, 346 Ohlones St, http://www.zillow.com/homedetails/346-Ohlones-St-Fremont-CA-94539/25022677_zpid/, 840000, 1294100, 4, 2.0, 1508, 5022, 1953
03/11/2002, 25022678, 340 Ohlones St, http://www.zillow.com/homedetails/340-Ohlones-St-Fremont-CA-94539/25022678_zpid/, 455000, 1147139, 3, 2.0, 1184, 5022, 1953
02/24/2009, 25022679, 334 Ohlones St, http://www.zillow.com/homedetails/334-Ohlones-St-Fremont-CA-94539/25022679_zpid/, 1150000, 1895754, 4, 3.0, 2821, 218758320, 2006
09/02/2004, 25022680, 328 Ohlones St, http://www.zillow.com/homedetails/328-Ohlones-St-Fremont-CA-94539/25022680_zpid/, 560000, 1416419, 3, 3.0, 1944, 5022, 1953
07/29/2008, 25022681, 322 Ohlones St, http://www.zillow.com/homedetails/322-Ohlones-St-Fremont-CA-94539/25022681_zpid/, 795000, 1104821, 3, 1.0, 1008, 5022, 1953
04/20/2000, 25022682, 316 Ohlones St, http://www.zillow.com/homedetails/316-Ohlones-St-Fremont-CA-94539/25022682_zpid/, 392000, 1217015, 3, 1.5, 1404, 6510, 1953
03/15/2005, 25022683, 308 Ohlones St, http://www.zillow.com/homedetails/308-Ohlones-St-Fremont-CA-94539/25022683_zpid/, 815000, 1360938, 4, 2.0, 1532, 7750, 1962
